lex_1,lemma,dice
с,знамя,6.576925912623873
с,сложить,6.576893225949204
с,обратный,6.576860693800008
с,характерный,6.5763059378415445
с,изучение,6.576031444115571
с,блестеть,6.575459124178845
с,девять,6.574779522733535
с,вдоль,6.5747203458258525
с,определение,6.574656357902267
с,жесткий,6.574549820322628
с,почва,6.573711903943062
с,прозрачный,6.573020761419776
с,взрослый,6.5728892797229115
с,солнечный,6.572280556674353
с,наталья,6.57208572047978
с,мебель,6.571001098923468
с,стремиться,6.568365658208847
с,канал,6.568067832853811
с,взаимодействовать,6.567421023867113
с,истина,6.566476563195956
с,стих,6.565658974629057
с,определять,6.565574569148657
с,вопль,6.564399129672239
с,угодно,6.563136727448093
с,культурный,6.562076791745103
с,маска,6.562016831317637
с,корреспондент,6.561737116904055
с,выполнить,6.561524357860351
с,рукопись,6.5614057390699605
с,философия,6.561227272346508
с,реальность,6.561209565116878
с,мотор,6.56010383586785
с,космический,6.5589988950871385
с,унести,6.558768998441608
с,слияние,6.5580899841610725
с,вырасти,6.5579278128058895
с,бросаться,6.557650228254443
с,жертва,6.557533397047125
с,окружить,6.557519676892386
с,весть,6.556946898492869
с,рассуждать,6.556867294574751
с,карета,6.55673249924734
с,труп,6.5546358011200905
с,варенье,6.553251206065264
с,нестись,6.552368512142089
с,совершенный,6.55229880499135
с,расправиться,6.552290312290085
с,повезти,6.552286899276166
с,необычайный,6.551712601670246
с,тюрьма,6.551610417567501
с,посадить,6.550876637605711
с,депутат,6.550497552127921
с,религия,6.550078537323041
с,возрастать,6.549985892101964
с,недоверие,6.549742693048833
с,пение,6.549608213370854
с,кино,6.5495430387856715
с,талант,6.549366317057416
с,расход,6.549147875452314
с,антон,6.549095058333204
с,е.,6.547143438143749
с,насчет,6.546851485185605
с,добыча,6.546715910625364
с,неразрывно,6.546628451886053
с,дым,6.5459629112245326
с,творчество,6.545870596090731
с,тыл,6.5452838023688305
с,гостиница,6.544728399251644
с,сверху,6.544644895653452
с,лейтенант,6.544506480148236
с,ожидание,6.5443789514632424
с,горный,6.544364657079234
с,надя,6.544226689017116
с,набор,6.5442093416458516
с,валя,6.543935187422735
с,путешествие,6.543911716212074
с,вздох,6.543833164304209
с,сбежать,6.5428111421529405
с,17,6.541603604233914
с,сквозь,6.541470859648702
с,столб,6.541009129066225
с,княжна,6.540889389544141
с,заходить,6.540854770961721
с,закричать,6.540593365512323
с,академия,6.540588052529459
с,конверт,6.54026706429076
с,рубаха,6.539507818466583
с,чрезвычайно,6.537434136225685
с,эксперимент,6.537187177833238
с,ирина,6.537048480830441
с,колокольня,6.536721467235822
с,получаться,6.5364490765282115
с,довольный,6.535825287730613
с,павлович,6.535566951651352
с,защита,6.5355496186381705
с,измениться,6.535374016418328
с,разглядывать,6.535197808384606
с,окружать,6.534360369244647
с,горшок,6.534211339941929
с,револьвер,6.533547202916615
с,дуть,6.532592339804059
с,равнодушие,6.532430337942861
с,создавать,6.530624868505237
с,кататься,6.53035521189261
с,сани,6.529984578269083
с,родные,6.529891941323175
с,исполнить,6.52825754913764
с,почувствовать,6.528145661529169
с,куртка,6.527381996289299
с,терраса,6.5264558182311365
с,человечество,6.526376423161457
с,попробовать,6.52599420154754
с,мол,6.525931832089773
с,интересно,6.525790518581608
с,верить,6.52445281641769
с,40,6.523926595229993
с,скала,6.5238021246542175
с,напряженный,6.523315590247092
с,добро,6.522984174513793
с,выстрел,6.522728634457987
с,подпись,6.522635713311446
с,выступление,6.522027639498401
с,воздушный,6.519230485113581
с,взяться,6.518906414052432
с,обойтись,6.518667990694726
с,головка,6.516907812723747
с,графиня,6.51661896971124
с,стройный,6.516517318497336
с,библиотека,6.516459685898024
с,госпожа,6.515833858489378
с,бокал,6.515018076693821
с,физиономия,6.513846949996989
с,сыграть,6.512947765251771
с,китаец,6.51274356481456
с,забор,6.512734734887428
с,гнев,6.511909037354174
с,опасный,6.511791431459607
с,воин,6.510759976538555
с,присутствовать,6.510388237097344
с,печка,6.5100412867592965
с,родиться,6.509619750241777
с,нуль,6.508757773536755
с,здоровье,6.508603832823348
с,ката,6.508016284002449
с,поэзия,6.507215162540671
с,громко,6.506467384631881
с,галстук,6.505517219738257
с,мишка,6.504885948867732
с,надеть,6.504702661412645
с,лед,6.504367414489777
с,откровенный,6.503866280465241
с,спутник,6.50350375305177
с,приводить,6.503221532000685
с,отсюда,6.502903942247694
с,организм,6.502424180883644
с,ныне,6.502278394243755
с,по-прежнему,6.501909545041461
с,привычный,6.501887398591847
с,описать,6.501684362995333
с,статься,6.5014231317159465
с,механизм,6.4990544862282835
с,срывать,6.498831201178741
с,критика,6.498674670931574
с,медаль,6.496662750294045
с,пластинка,6.495839238433112
с,убийство,6.495631346346298
с,плотный,6.495305013680641
с,смешиваться,6.494112891933514
с,заставлять,6.493833819554201
с,дар,6.493554251520919
с,сведение,6.492441551722568
с,редактор,6.492076736046403
с,практически,6.491847669496327
с,молчать,6.491499748621493
с,уголь,6.490158165333111
с,металл,6.489866337106847
с,функция,6.489359182184861
с,бригада,6.489243149790335
с,шампанское,6.489098020943417
с,обширный,6.487320160608225
с,целоваться,6.486646693066593
с,выполнять,6.486593260008753
с,грузовик,6.4860156656541825
с,орел,6.485533038859966
с,слегка,6.484693266282441
с,стихи,6.4841178998282665
с,рог,6.483746115452717
с,электрический,6.482774103575869
с,посуда,6.4824404642466105
с,называться,6.482142789206469
с,принц,6.481828968793088
с,букет,6.481781138581979
с,мужской,6.481639219253563
с,бродить,6.4813665525216635
с,палата,6.481282668521606
с,глазок,6.481152102013651
с,путать,6.480678118359606
с,престол,6.480567305761589
с,поразительный,6.479856720465185
с,скандал,6.478761946680599
с,изволить,6.478464960762542
с,зло,6.478361187453908
с,решительно,6.478002204958098
с,столица,6.477916899086486
с,крестьянский,6.477581975135214
с,достаточный,6.477544936972943
с,возразить,6.477483180268628
с,поведение,6.476725095800131
с,речка,6.4764985570518965
с,манера,6.476030144498384
с,участвовать,6.475369217184176
с,преступление,6.475067851749752
с,честный,6.474778777516138
с,грозный,6.474240365871976
с,привычка,6.474111338078878
с,сравниться,6.473509895083788
с,мечтать,6.473275660638194
с,капля,6.47247922490605
с,слой,6.472026097454888
с,ветвь,6.4718243328846095
с,карандаш,6.4718243328846095
с,прочитать,6.470509951578414
с,крепко,6.4702414816011995
с,признак,6.469693243723579
с,никита,6.469657765615883
с,гриб,6.469359870588419
с,услышать,6.469109592930888
с,слететь,6.468981318262139
с,повести,6.468404831227322
с,приглашение,6.46658823853137
с,поиск,6.466533530315888
с,норма,6.465057971037337
с,нервный,6.464416951205755
с,георгий,6.463490085138678
с,завтракать,6.463198129332808
с,список,6.463180191228619
с,кончать,6.462788533524946
с,пирожок,6.46240695247425
с,охрана,6.4623492507588205
с,сообщать,6.461949064323281
с,свадьба,6.461722911890007
